course_code,course_title,course_teacher,link,fas_code,unique_code,course_id,num_responded,num_students,course_score_mean,course_score_median,course_score_mode,course_score_stdev,lecturer_score_mean,lecturer_score_median,lecturer_score_mode,lecturer_score_stdev,workload_score_mean,workload_score_median,workload_score_mode,workload_score_stdev,rec_score_mean,rec_score_median,rec_score_mode,rec_score_stdev
GOV 1982,"Chinese Foreign Policy, 1949-2017 001",Johnston,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9488ab255c010ebad47e080be90e22f8d91366ca9ace0da2622d07e9f7b019bece7d118880a3d0c6e9fc9f871aec7ade&ReportType=2&regl=en-US,FAS-111556-2238-1-1-001,FAS-111556-2238-1-1-001(Johnston),111556,14,22,4.43,5.0,5,0.7282884321503674,4.58,5.0,5,0.6371495868001453,4.43,4.0,5.0,1.87,4.36,4.5,5,0.74
GOV 2002,Quantitative Social Science Methods II 001,Blackwell,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=64df4a60985aa7083dc815fce57c9a56dcb7bba60548d7d8b6830388d2b87c4a7698292079e665613e948b6341d81425&ReportType=2&regl=en-US,FAS-111530-2238-1-1-001,FAS-111530-2238-1-1-001(Blackwell),111530,23,25,3.74,4.0,4,0.7332265059650261,4.41,5.0,5,0.8009894870819726,9.45,9.0,10.0,4.49,3.61,4.0,4,0.66
GOV 2003,Causal Inference with Applications 001,Imai,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d849a7ab403963d7bd9a346d88614a96cdb1be30c43629a62c802e97d6db0f99b78b3c4b9e4ea355dce6a5d229a64f39&ReportType=2&regl=en-US,FAS-160566-2238-1-1-001,FAS-160566-2238-1-1-001(Imai),160566,28,36,4.08,4.0,5,1.0980239367411648,4.35,5.0,5,0.967919772950572,11.32,12.0,15.0,4.89,3.96,4.0,5,1.02
GOV 2005,Formal Political Theory I 001,Matakos,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f4fee8791100aa8530ee425278ed513345ed06d26888abb392aa5c5b840264d542df06695c98ca732f66bf5eb20a2837&ReportType=2&regl=en-US,FAS-110953-2238-1-1-001,FAS-110953-2238-1-1-001(Matakos),110953,9,12,2.88,3.0,3,1.1798146997237884,2.6,2.0,2,1.2060453783110545,7.29,7.0,8.0,1.6,3.29,3.0,2,1.11
GOV 2022,Status and Hierarchy 001,Saunders-Hastings,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d5f85f735f44f9e448eb4e69e5c59b608828f919619c62ef751eb83629653d0cc9e5df875fc9ff2ce9a3ccde43b269be&ReportType=2&regl=en-US,FAS-160405-2238-1-1-001,FAS-160405-2238-1-1-001(Saunders-Hastings),160405,8,9,4.33,4.0,4,0.47258156262526085,4.67,5.0,5,0.47258156262526085,4.17,4.0,4.0,0.75,4.17,4.5,5,0.98
GOV 2114,The Politics of Health Care in Canada and The U.S. 001,Maioni,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a7dfbf81e6473917a2d1da9a476a8b87d19e93a608c886f121532e5bacf0a0bf2b8f7922fb17a8b62e7ca55d6da0364b&ReportType=2&regl=en-US,FAS-111086-2238-1-1-001,FAS-111086-2238-1-1-001(Maioni),111086,5,8,5.0,5.0,5,0.0,5.0,5.0,5,0.0,6.4,5.0,5.0,2.51,5.0,5.0,5,0.0
GOV 2160,Politics and Economics 001,Iversen,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=1006548bba19e08660a1338d5eed87d536911af4bd05cd8d831898fba27a5168057aed2cd47b3163b46275751c11da95&ReportType=2&regl=en-US,FAS-119573-2238-1-1-001,FAS-119573-2238-1-1-001(Iversen),119573,9,11,4.75,5.0,5,0.4351941398892446,5.0,5.0,5,0.0,8.0,8.0,8.0,1.63,4.38,4.5,5,0.74
GOV 2160,Politics and Economics 001,Raffler,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c4dd494f3c8ea38064bab39859156398b38fd773dbe364cc151b96e35ab332bb6fa61d61631a462f42de501eba69b59c&ReportType=2&regl=en-US,FAS-119573-2238-1-1-001,FAS-119573-2238-1-1-001(Raffler),119573,9,11,4.75,5.0,5,0.4351941398892446,5.0,5.0,5,0.0,8.0,8.0,8.0,1.63,4.38,4.5,5,0.74
GOV 2213,Comparative Politics of Post-Socialism 001,Colton,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ceabda994b52421eea1404d886d827edd46d9ba33ab417ac58c7b655f6ed966df857b2abd5fc4da3974b64c7096d0e58&ReportType=2&regl=en-US,FAS-156438-2238-1-1-001,FAS-156438-2238-1-1-001(Colton),156438,6,12,4.0,4.0,3,0.8989331499509895,4.0,4.0,3,0.8989331499509895,8.75,7.5,15.0,4.35,4.0,4.0,3,1.0
GOV 2213,Comparative Politics of Post-Socialism 001,Ekiert,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=81e365b7fc44800cf00b088e8e2d56eac14ed7f5790c947891aa49a55a070a14a85d0a7c211ef65092cfdabf08d488c0&ReportType=2&regl=en-US,FAS-156438-2238-1-1-001,FAS-156438-2238-1-1-001(Ekiert),156438,6,12,4.0,4.0,3,0.8989331499509895,4.6,5.0,5,0.49236596391733095,8.75,7.5,15.0,4.35,4.0,4.0,3,1.0
GOV 2305,American Government and Politics: Field Seminar 001,Snyder,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=94deb9b6befa8382d903714f81ac419be59a34c09b322241f4eb232b2550f1b6f869cf48183ed5fc09633794f6acbdc1&ReportType=2&regl=en-US,FAS-111410-2238-1-1-001,FAS-111410-2238-1-1-001(Snyder),111410,8,12,4.17,4.0,4,0.6922368952836299,4.67,5.0,5,0.47258156262526085,4.8,4.0,8.0,3.03,4.0,4.0,4,0.0
GOV 2305,American Government and Politics: Field Seminar 001,Ternullo,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ad9f0c22adc17d71a923e8ab961e903d547c3cd6e632543639a5a721d339f85722b42f09907731f0a8232fc829bbab22&ReportType=2&regl=en-US,FAS-111410-2238-1-1-001,FAS-111410-2238-1-1-001(Ternullo),111410,8,12,4.17,4.0,4,0.6922368952836299,5.0,5.0,5,0.0,4.8,4.0,8.0,3.03,4.0,4.0,4,0.0
GOV 2372,Political Psychology 001,Enos,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2d6885aee7a574ddff70bc9fc493f51ae55900c4b355cfeb8f570812e125e426efc571639b9fb796bc0d9939d2dfd9f4&ReportType=2&regl=en-US,FAS-156523-2238-1-1-001,FAS-156523-2238-1-1-001(Enos),156523,8,11,4.38,4.0,5,0.70317525947985,4.5,5.0,5,0.715873765076464,7.5,8.0,8.0,6.02,4.43,4.0,4,0.53
GOV 2710,International Relations: Field Seminar 001,Chaudoin,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ca0959483a753f83571769491112bc50303d98b93fd50e542744beeb882c4921359cba16456ab2d04bd415e4dcda8078&ReportType=2&regl=en-US,FAS-123375-2238-1-1-001,FAS-123375-2238-1-1-001(Chaudoin),123375,5,6,4.5,5.0,5,0.8703882797784892,4.75,5.0,5,0.4351941398892446,11.33,10.0,15.0,3.21,4.0,5.0,5,1.73
GOV 2710,International Relations: Field Seminar 001,Kertzer,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=37f089fb2337524268ea401c3684ebf8d8232c4b1973ca9e6508700321b16c9ed28563c90a5975ec6c0b5cec6ad3db54&ReportType=2&regl=en-US,FAS-123375-2238-1-1-001,FAS-123375-2238-1-1-001(Kertzer),123375,5,6,4.5,5.0,5,0.8703882797784892,5.0,5.0,5,0.0,11.33,10.0,15.0,3.21,4.0,5.0,5,1.73
GOV 2761,International Organization 001,Davis,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=67a81e210348230b12ad22ad8b168fd381a9aff2a6a4d1b014250d97ac8e82bf73e3177ff8314bdc5fde48f01d7ac916&ReportType=2&regl=en-US,FAS-148283-2238-1-1-001,FAS-148283-2238-1-1-001(Davis),148283,8,11,4.86,5.0,5,0.348735088019777,5.0,5.0,5,0.0,12.33,10.0,10.0,7.12,4.43,4.0,4,0.53
GOV 3005A,Research Workshop in International Relations 001,Davis,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=fa3fee408a4357a748425b3e555fa4274a85e2026ceaa83b395b93d6297682970bb640668c2c1b2ec0313498e9e5f5ce&ReportType=2&regl=en-US,FAS-107770-2238-1-1-001,FAS-107770-2238-1-1-001(Davis),107770,9,17,4.33,4.0,4,0.47258156262526085,5.0,5.0,5,0.0,2.0,2.0,2.0,-1.0,4.67,5.0,5,0.58
GOV 3005A,Research Workshop in International Relations 001,Mikulaschek,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f137ea408c4925e64f1fe50a5d73930ec90deddc1c81f7491a07254497e7a7012ba98015690c0c1416e856d82ee881fe&ReportType=2&regl=en-US,FAS-107770-2238-1-1-001,FAS-107770-2238-1-1-001(Mikulaschek),107770,9,17,4.33,4.0,4,0.47258156262526085,5.0,5.0,5,0.0,2.0,2.0,2.0,-1.0,4.67,5.0,5,0.58
HLTHPOL 2000A,Core Course in Health Policy 001,Rosenthal,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=558fdc3e56f174216017c57c1c298dd1f6d69490f028ff2277e44fa73004c35ed3b524d5627af633883d0221f795fe63&ReportType=2&regl=en-US,FAS-113988-2238-1-1-001,FAS-113988-2238-1-1-001(Rosenthal),113988,9,12,4.0,4.0,4,0.7106690545187014,4.75,5.0,5,0.4351941398892446,4.88,5.0,5.0,2.53,4.29,4.0,4,0.49
HIST 12Y,"Capitalism, Crime, and Punishment in American History 01",Bekemeyer,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=065f8ac7af110962b3cb07ca6eb17d5125d8f8a1ec1c4fbbf70cc469a780f1e68a92caf3fe05819605bbb1ca6a6dd731&ReportType=2&regl=en-US,FAS-218496-2238-1-1-01,FAS-218496-2238-1-1-01(Bekemeyer),218496,11,12,4.1,4.0,5,0.8348471099367218,4.78,5.0,5,0.41633319989322654,6.11,6.0,6.0,2.42,3.9,4.0,4,0.99
HIST 15Q,Australian Environmental History: Gondwanda to Global Warming 01,Holmes,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=400d8779d4f0e38734ca13095ad929a7b62471cbe6b12fd4fdcb9cc7e82bdccac261fb421460da1987fcef9b0426f038&ReportType=2&regl=en-US,FAS-222204-2238-1-1-01,FAS-222204-2238-1-1-01(Holmes),222204,8,9,4.83,5.0,5,0.3775251680686369,5.0,5.0,5,0.0,5.33,5.5,7.0,1.63,4.67,5.0,5,0.52
HIST 15S,Fiction as Archive 01,Chalhoub,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b0f73708bb9eff7b1cfa41c67ec72ae352fd5a9009b07eacbab5da1e94b99ef2465fc5fdfdf0dc85585a3b52da35c1f5&ReportType=2&regl=en-US,FAS-222103-2238-1-1-01,FAS-222103-2238-1-1-01(Chalhoub),222103,13,15,4.58,5.0,5,0.6371495868001453,4.92,5.0,5,0.2726599243442907,4.58,4.0,4.0,2.78,4.58,5.0,5,0.67
HIST 15Y,"Race, Gender, and the Law Through the Archive 01",Eatmon,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=efbd71bf1fe0abb875d61e67b0aebb591db320704968fa598c341a273ba0c243f49c7ad917afc0aeacdb069c6d754962&ReportType=2&regl=en-US,FAS-222186-2238-1-1-01,FAS-222186-2238-1-1-01(Eatmon),222186,10,12,4.44,5.0,5,0.8333333333333334,4.33,5.0,5,0.8192137151629671,7.0,6.0,8.0,3.39,4.44,5.0,5,0.88
HIST 82F,The Origins of the Cold War: The Yalta Conference (1945) 01,Plokhii,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=26fd3de5c9c5c97e4fdcf49d42be071f315e37ef632c8202c327b82780cf15d36cec2049abc1f922bcfc18e48c3a8ec9&ReportType=2&regl=en-US,FAS-124495-2238-1-1-01,FAS-124495-2238-1-1-01(Plokhii),124495,8,10,4.25,4.5,5,0.8333333333333334,4.38,5.0,5,0.8585043406822688,7.63,7.5,12.0,3.07,4.38,5.0,5,0.92
HIST 83A,Markets and States: The History of Economic Thought Since 1750 01,Rothschild,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=3b01f8f9c10fdb2fa955d28a5f0769f28393889f8fa6ee270ff43cdd0c45145be248e2ac6b824e1eea104fb1f1609a2c&ReportType=2&regl=en-US,FAS-121621-2238-1-1-01,FAS-121621-2238-1-1-01(Rothschild),121621,13,16,4.54,5.0,5,0.7460470969529908,4.7,5.0,5,0.6435381994422819,4.67,4.0,4.0,1.87,4.5,5.0,5,0.8
HIST 99A,Senior Thesis Tutorial 001,Heelan,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0c968976292a192476d205399e07fe8e7b60b6d5a93f5771db42d1698006fd6addbd8c6d13fede9eb71dcee4d2c7d126&ReportType=2&regl=en-US,FAS-116853-2238-1-1-001,FAS-116853-2238-1-1-001(Heelan),116853,26,34,4.39,5.0,5,0.7611871915593821,4.82,5.0,5,0.3861229196653691,6.88,6.0,15.0,4.5,4.46,5.0,5,0.66
HIST 1016,Immigration Law: A History of the Present 01,Hoffnung-Garskof,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9533a8e86ed18158d1adcba5d145624cdd78857ae8145b2fa35285ab364030449f2ec782df87c635c26cb6811906de62&ReportType=2&regl=en-US,FAS-222203-2238-1-1-01,FAS-222203-2238-1-1-01(Hoffnung-Garskof),222203,59,70,4.3,4.0,5,0.7453559924999299,4.65,5.0,5,0.5573204290227127,5.69,6.0,6.0,1.88,4.34,4.0,5,0.78
HIST 1017,Jews in the Modern World 01,Johnson,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5c7f78cc79ede8fdc6f607e05d706a1223d6e027b5d415d205234bda5e3f5bca8acde34b35d54860d7e375a124ee6a52&ReportType=2&regl=en-US,FAS-218149-2238-1-1-01,FAS-218149-2238-1-1-01(Johnson),218149,18,20,4.69,5.0,5,0.5807518637703432,4.0,4.0,4,0.0,6.29,5.0,4.0,3.1,4.75,5.0,5,0.58
HIST 1017,Jews in the Modern World 01,Penslar,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=21fb226cc0b47ce26171dbb59751ff50e80d4fbb8fef5b7361fcfc32f395a28a3a1a59eebaca872b794c533782bfbc4f&ReportType=2&regl=en-US,FAS-218149-2238-1-1-01,FAS-218149-2238-1-1-01(Penslar),218149,18,20,4.69,5.0,5,0.5807518637703432,4.92,5.0,5,0.2726599243442907,6.29,5.0,4.0,3.1,4.75,5.0,5,0.58
HIST 1024,The British Empire 001,Jasanoff,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5ccea90ed15da5f5b68bfdfbb0fe044674fb26503d6594fb3e3b47d07291ecc32c6b605606b4ea6e8e4e43032679b29a&ReportType=2&regl=en-US,FAS-125049-2238-1-1-001,FAS-125049-2238-1-1-001(Jasanoff),125049,64,74,4.71,5.0,5,0.5540279967950497,4.88,5.0,5,0.3834979883528818,3.61,4.0,2.0,1.5,4.68,5.0,5,0.61
HIST 1033,Japan’s Samurai Revolution 01,Howell,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b5a0879fc75294acbf5d40f05eed0ada738d05dd91607a34550f003cb91357d7b97845adde28c2823396fe3a0b2a0a24&ReportType=2&regl=en-US,FAS-222146-2238-1-1-01,FAS-222146-2238-1-1-01(Howell),222146,17,22,4.41,5.0,5,0.6976873775321414,4.6,5.0,5,0.7116835718867666,4.19,3.0,3.0,2.2,4.41,4.0,4,0.62
HIST 1045,The First World War 01,Martin,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=19525bb094f8c351100145dd5941117463a01ccbc0ee7436b1613c2abda68360f154126060bb6204ecb46ecd8242a3b5&ReportType=2&regl=en-US,FAS-222178-2238-1-1-01,FAS-222178-2238-1-1-01(Martin),222178,23,30,4.52,5.0,5,0.5942485280851044,4.95,5.0,5,0.2190429135575903,4.85,5.0,5.0,2.01,4.43,5.0,5,0.87
HIST 1056,The New Science of the Human Past: Case Studies at the Cutting Edge 01,McCormick,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=72347d364e392687e0b8b82434fca0a4493f75e3e791a57f524b336aca1be18077d3d3c78d94321932799260106cd24a&ReportType=2&regl=en-US,FAS-212671-2238-1-1-01,FAS-212671-2238-1-1-01(McCormick),212671,24,28,4.5,5.0,5,0.9265990819042822,4.79,5.0,5,0.6289320754704403,2.95,3.0,2.0,1.47,4.65,5.0,5,0.81
HIST 1155,"Early Modern Europe, 1450-1789 01",Herzog,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0d0a13cce17d045ed0e0f6db2a0eb2f8f0e62181efcb92e3e7ad2be2d2c50bf1d3a77b76a6d8b145308f8356f94b299d&ReportType=2&regl=en-US,FAS-107973-2238-1-1-01,FAS-107973-2238-1-1-01(Herzog),107973,21,25,3.6,4.0,4,1.3095993681468028,4.07,5.0,5,1.2007993970348219,3.29,3.0,5.0,2.02,3.73,4.0,4,1.22
HIST 1217,U.S. Foreign Policy in a Global Age 01,Logevall,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d0531c4a5c8e4139fd6be6c517b6693b732cf7d051ae411c3fbb03d757a002fedc54d5d482dd55a9b45acb3002c55d85&ReportType=2&regl=en-US,FAS-160977-2238-1-1-01,FAS-160977-2238-1-1-01(Logevall),160977,18,25,4.35,4.0,5,0.6871842709362768,4.8,5.0,5,0.40201512610368484,4.93,5.0,4.0,1.49,4.53,5.0,5,0.51
HIST 1223,The American Century?: A History of the United States since World War II 01,Bekemeyer,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d2f8214049b50b03beb50fe8b7cdc3d9a5833db7be4907ba76273444b9805231c4d985dc186265458b62c15676250a68&ReportType=2&regl=en-US,FAS-218586-2238-1-1-01,FAS-218586-2238-1-1-01(Bekemeyer),218586,18,24,4.47,5.0,5,0.7818485331014385,4.77,5.0,5,0.4229525846816507,3.59,4.0,5.0,1.7,4.35,5.0,5,0.93
HIST 1265,"Germany, 1848-1949 01",Frank Johnson,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=03a2a643408b46d9e3a78ff04a57ec719f0f311906352f2579183544f6f60835fe05744deb975ab80fe23fb4ee15a665&ReportType=2&regl=en-US,FAS-110285-2238-1-1-01,FAS-110285-2238-1-1-01(Frank Johnson),110285,11,16,5.0,5.0,5,0.0,5.0,5.0,5,0.0,2.5,2.5,3.0,0.85,5.0,5.0,5,0.0
HIST 1270,Frontiers of Europe: Ukraine since 1500 001,Plokhii,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=1f545a3e115665d7bd9485f82327664f183266faf463580ccda5fd1b697ea682dc5d17602b42ba96efd0307e6d6cd4e5&ReportType=2&regl=en-US,FAS-124506-2238-1-1-001,FAS-124506-2238-1-1-001(Plokhii),124506,6,7,4.67,5.0,5,0.47258156262526085,4.83,5.0,5,0.3775251680686369,6.6,5.0,5.0,2.7,4.67,5.0,5,0.82
HIST 1280,"History of the Soviet Union, 1917-1991 01",Martin,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e589f6a9da3421deb6c85e6d4d2e99f8d56884a5cff8db0085e434e5bd1c461343226ba56578ac908fcebd4973909fb8&ReportType=2&regl=en-US,FAS-113970-2238-1-1-01,FAS-113970-2238-1-1-01(Martin),113970,7,7,4.14,4.0,5,0.8370149696426824,4.57,5.0,5,0.497569851956243,6.86,5.0,5.0,3.44,4.14,4.0,5,0.9
HIST 1300,Western Intellectual History: Greco-Roman Antiquity 01,Hankins,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=76c6e74e0137658d9d043b5692581ccc5eaa16c678e441d1e7e78134b02e07adc41a8cb61e82f7f243142b11f3e3271f&ReportType=2&regl=en-US,FAS-119533-2238-1-1-01,FAS-119533-2238-1-1-01(Hankins),119533,6,8,4.33,4.0,4,0.47258156262526085,4.83,5.0,5,0.3775251680686369,4.8,5.0,5.0,0.84,4.4,4.0,4,0.55
HIST 1323,"German Social Thought, Nietzsche to Habermas 01",Gordon,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8e3c26185e6c66d5c50b7fd210808f2059c075f5dbc0dc1bd455360a4a575091b63e9821e9ec166464ae638b6d475d26&ReportType=2&regl=en-US,FAS-126545-2238-1-1-01,FAS-126545-2238-1-1-01(Gordon),126545,29,42,4.56,5.0,5,0.5751591786697668,4.84,5.0,5,0.4653661532230901,6.77,7.0,8.0,1.92,4.35,4.5,5,0.75
HIST 1405,"American Legal History, 1776-1865 01",Gordon-Reed,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ded4bc8cfd808561208e219f2bdc88af7fe3a6376419eab66d49e4d48866a4a71c980e6890c28da59b24958e81765af1&ReportType=2&regl=en-US,FAS-127948-2238-1-1-01,FAS-127948-2238-1-1-01(Gordon-Reed),127948,9,12,4.0,4.0,3,0.8206518066482898,4.44,5.0,5,0.6871842709362768,7.33,8.0,8.0,5.39,3.78,4.0,4,0.67
HIST 1520,Colonial Latin America 01,Herzog,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=38a6bbbfa7913a9a33fb0288fd6c15cda116495fa5aa0a7a3650d5974f42a6dc8f791f8ee9f042ce175dcb2f12e8cc1d&ReportType=2&regl=en-US,FAS-109436-2238-1-1-01,FAS-109436-2238-1-1-01(Herzog),109436,17,22,4.29,5.0,5,0.8286933529764353,4.47,5.0,5,0.6105966613307698,4.35,4.0,4.0,1.22,4.12,5.0,5,1.05
HIST 1776,The American Revolution 01,Kamensky,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9e44e4a5fad668156976fe721e46470f5a77714d0b5ac0c711d7df732121f4b95220f191a95bc9d5d397c7298e925dc5&ReportType=2&regl=en-US,FAS-203018-2238-1-1-01,FAS-203018-2238-1-1-01(Kamensky),203018,9,12,4.44,5.0,5,0.8333333333333334,4.56,5.0,5,0.9568466729604882,6.78,6.0,10.0,2.39,4.67,5.0,5,0.71
HIST 1800,A Critical Introduction to the Study of the Middle East 01,Howell,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b57fec90109881422bf0897e7c9292759670ccfbf6a560bde242cb7a3da24414e896444fb79d7aa39feef9bdb89757d9&ReportType=2&regl=en-US,FAS-220729-2238-1-1-01,FAS-220729-2238-1-1-01(Howell),220729,11,13,3.91,4.0,4,1.1701291494297044,4.5,5.0,5,0.674199862463242,4.63,4.0,4.0,2.13,3.6,4.0,4,1.07
HIST 1878B,The Ottoman Empire and the World II (1550-1920) 01,Kafadar,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=de21c3a50ca58a007e728025bbcb27e879fac4bb6a4caf3ff211f127e8990924c8f061e587b8cb5b9e255a9ca80907df&ReportType=2&regl=en-US,FAS-148158-2238-1-1-01,FAS-148158-2238-1-1-01(Kafadar),148158,17,22,4.27,5.0,5,0.9387289924211999,4.38,5.0,5,0.9364986401326469,4.31,5.0,5.0,1.11,4.07,4.5,5,1.14
HIST 1901,"Nationalism, Political Independence, and Economic Development in Africa 01",Akyeampong,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ee2b247338aebbf8abfe13920683c568e1ef670395183b018b6e17f2d25bdf7c4042afdba78be08c33062fd55f30c847&ReportType=2&regl=en-US,FAS-220134-2238-1-1-01,FAS-220134-2238-1-1-01(Akyeampong),220134,10,14,4.78,5.0,5,0.41633319989322654,4.9,5.0,5,0.30151134457776363,4.6,5.0,5.0,1.07,4.8,5.0,5,0.42
HIST 1902,Narrative History: Art and Argument 001,Jasanoff,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=be61a4ec9cae3c75f30eefd99039ec33e35c9816bd37832ea7b9686db9aaba452ef170e9ab2ad5789521712cd924ac42&ReportType=2&regl=en-US,FAS-207531-2238-1-1-001,FAS-207531-2238-1-1-001(Jasanoff),207531,8,12,4.88,5.0,5,0.33655211592363116,5.0,5.0,5,0.0,4.57,5.0,5.0,0.98,4.88,5.0,5,0.35
HIST 1939,Economic History of Modern China 01,Ghosh,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=307bc0df4e2b50426800b74bb70797be96cde444a04568c267682ba7408b0c7db9a4b9e881af9c93fd83547a4f6bfd92&ReportType=2&regl=en-US,FAS-207525-2238-1-1-01,FAS-207525-2238-1-1-01(Ghosh),207525,10,15,5.0,5.0,5,0.0,5.0,5.0,5,0.0,4.75,5.0,5.0,1.04,4.56,5.0,5,0.53
HIST 1957,Healthcare and the Welfare State 01,aumoithe,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a2b4e6531afcb8ab66bbc964da2179e42df14d77c6020b6682fe1f603652a63c02244cc25569b6280fe0288640f677c5&ReportType=2&regl=en-US,FAS-222240-2238-1-1-01,FAS-222240-2238-1-1-01(aumoithe),222240,8,10,3.75,4.0,4,1.4066776431884611,3.86,4.0,5,1.2520873660720435,5.14,5.0,8.0,2.12,3.63,4.0,4,1.69
HIST 1985,"Russia, 1991-2023: From Revolution to War 01",Martin,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=750ec33ff3c363d4a1edbada2eeb88767e5d6e7a698fbf12fa358f08e081a934f011723b74432000f8a1ea80460827c8&ReportType=2&regl=en-US,FAS-222095-2238-1-1-01,FAS-222095-2238-1-1-01(Martin),222095,5,6,4.2,4.0,4,0.7521014330903549,4.25,4.5,5,0.8333333333333334,11.8,8.0,8.0,8.01,4.0,4.0,3,1.0
